link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/71928 ,Hours/Seasons/Year ,female ,"Goddesses and, more generally, personfications of the seasons; they guard the gates of Olympus; often associated with the birth, upbringing and marriages of gods and heroes; as a personification of the Year, usually depicted as a mother with four young children each representing one of the seasons; see entries for Spring, Summer, Autumn and Winter. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/71928 ,Hours/Seasons/Year ,female ,"Goddesses and, more generally, personfications of the seasons; they guard the gates of Olympus; often associated with the birth, upbringing and marriages of gods and heroes; as a personification of the Year, usually depicted as a mother with four young children each representing one of the seasons; see entries for Spring, Summer, Autumn and Winter. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/75374 ,Muses ,female ,"Goddesses, generally nine in number, of creative inspiration in poetry, music and the other arts; daughters of Zeus/Jupiter (q.v.); companions of Apollo (q.v.):  identified as Calliope (q,v,); Clio (q.v.); Erato (q.v.); Euterpe (q.v.); Melpomene (q.v.); Polyhymnia (q.v.); Terpsichore (q.v.); Thalia (q.v.); Urania (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/75374 ,Muses ,female ,"Goddesses, generally nine in number, of creative inspiration in poetry, music and the other arts; daughters of Zeus/Jupiter (q.v.); companions of Apollo (q.v.):  identified as Calliope (q,v,); Clio (q.v.); Erato (q.v.); Euterpe (q.v.); Melpomene (q.v.); Polyhymnia (q.v.); Terpsichore (q.v.); Thalia (q.v.); Urania (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/155646 ,Coyolxauhqui ,female ,"Aztec moon goddess, daughter of the Earth goddess Coatlicue and sister of the Sun god Huitzilopochtli. ",Meso-American-Pre-Columbian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/143386 ,God of Silk ,male ,Khotanese deity. ,Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/144071 ,King of Rats ,male ,"Khotanese deity in the form a human body and an animal head.  According to Khotanese legend, he helped the King of Khotan to fight against the Xiongnu nomads. ",Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/144072 ,Camel God ,male ,Khotanese deity. ,Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132096 ,Wesho ,male ,Wind-god and god of high places; equated with Shiva (q.v.). Wesho is particularly associated with the Kushan dynasty and is sometimes depicted as Herakles/Hercules (q.v.). ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132101 ,Ardochsho ,female ,"Goddess of Good Fortune; equated with Fortuna (q.v.), Tyche (q.v.) and Hariti (q.v.). This Kushan goddess, uses the iconography of Greek Tyche and Roman Fortuna. On Kushan coins she is often linked with the god Pharro (q.v.).  In Gandharan sculpure, she is often identified as the goddess Hariti and depicted alongside images associated with Pharro, but identified as Pancika (q.v.).

Her name is thought to be derived from the name of Ashi Yasht, the daughter of Ahuramazda (q.v.) in Zoroastrianism.

On Gupta coins the image of Ardochsho is used to represent the Hindu goddess Shri (q.v.). ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/150601 ,Beg-tse ,male ,"In Tibetan Buddhism, one of the eight Dharma Protectors. ",Tibetan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152086 ,Ayyappan ,male ,"God, symbol of religious unity and communal harmony. Being born out of Mohini (the female incarnation of Lord Vishnu) and Lord Shiva, he is also known as Bhuthanatha, Dharmasastha, Hariharan, Ayyanar and Manikanta. There are several temples dedicated to Lord Ayyappan all over India. Among these the important temples along the Western Ghats are: Kulathupuzha (Ayyappan as a child), Aryyankavu (as a young, unmarried man), Achankovil (as Dharmasastha with his wives Poorna and Pushkala) and most famously, Sabarimala (as a yogi, meditating for the benefit of all). ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152769 ,Lakṣmī ,female ,"Hindu goddess; originally personified the earth and fertility; later evolved into the goddess of fortune, wealth and prosperity. Also represented as the counterpart of Viṣṇu: where he is the creator, she is creation; where he is righteousness, she is devotion (etc.).  Often depicted with an owl.  As Gaja-Lakṣmī, depicted with elephants who are lustrating her.  Popularly worshipped by Hindus, Buddhists and Jains, Lakṣmī's  image can be found carved on door lintels where she protects the inhabitants of a house. ",Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152769 ,Lakṣmī ,female ,"Hindu goddess; originally personified the earth and fertility; later evolved into the goddess of fortune, wealth and prosperity. Also represented as the counterpart of Viṣṇu: where he is the creator, she is creation; where he is righteousness, she is devotion (etc.).  Often depicted with an owl.  As Gaja-Lakṣmī, depicted with elephants who are lustrating her.  Popularly worshipped by Hindus, Buddhists and Jains, Lakṣmī's  image can be found carved on door lintels where she protects the inhabitants of a house. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152769 ,Lakṣmī ,female ,"Hindu goddess; originally personified the earth and fertility; later evolved into the goddess of fortune, wealth and prosperity. Also represented as the counterpart of Viṣṇu: where he is the creator, she is creation; where he is righteousness, she is devotion (etc.).  Often depicted with an owl.  As Gaja-Lakṣmī, depicted with elephants who are lustrating her.  Popularly worshipped by Hindus, Buddhists and Jains, Lakṣmī's  image can be found carved on door lintels where she protects the inhabitants of a house. ",Jain ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152950 ,Chinnamastā ,female ,"Fierce Indian Goddess.  The stories of Chinnamastā and Kālī / Durgā are interwoven: she is one of the ten forms of Kālī. 

The Vayu Purana contains a full account of the Great Sacrifice offered by Dakṣa, Durgā's father. Dakṣa did not like Śiva so excluded him from audience at the ceremony, an insult which so enraged Durgā she flew into a terrible fury. She thus became Kālī, the dark one. Then, as Chinnamastā, she traversed the earth, indiscriminately decapitating all she encountered. She collected the heads and wore them as a trophy around her neck.  Śiva watched in horror as this destruction befell the earth. In order to stop her, he lay down in her path. The most famous image of Kālī shows her stepping on her husband and, in so doing, she fills with shame at defiling her husband's body. At this moment she returns to consciousness as Durgā. In order to dissipate the evil, Śiva cuts up Kālī's body and throws the pieces across the earth. One of them is said to have landed where the famous temple at Kālīghat stands today. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/131140 ,Saptashrungi Devi ,female ,Manifestation of the great goddess Devi. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/199702 ,Mariamman ,female ,"Fierce female goddess worshipped widely in souther India.  Renowned for the control of smallpox and other such 'hot' afflictions.  She is usually depicted with Saiva attributes, and with flames around her head.  One of her most famous temples is at Samayapuram, near Tiruchchirappali ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/148590 ,Yu Huang 玉皇 ,male ,"The Supreme Ruler of the Heavens, of the Underworld and Protector of Humanity. His image appears frequently on Chinese hell money, where he is noted as the general manager of the underworld bank. ",Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152078 ,Mata Vaishno Devi ,female ,"As the legend goes, more than 700 years ago Mata Vaishno Devi, a devotee of Lord Vishnu, had taken a vow of celibacy. Bhairon Nath, a tantric (demon-God) tried to behold her, making use of his tantric powers. On arriving at the holy cave at Darbar, she assumed the form of Maha Kali and cut-off Bhairon Nath's head which was flung up the mountain by the force of the blow and fell at the place where the Bhairon temple is now located. The boulder at the mouth of the holy cave according to the legend is the petrified torso of Bhairon Nath who was granted divine forgiveness by the benevolent Mata in his dying moments. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152087 ,Sri Jeena Mata ,female ,"Mother goddess, worshipped in Sikar District, Rajasthan. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152141 ,Namai devi ,female ,Goddess of the Narbada River. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152154 ,Sachchiya Mata ,female ,Sachchiya Mata is a form of the goddess Durga and is worshipped at a temple in Osian near Jodhpur which dates to the 11th-12th Century. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/153352 ,Sambhavanātha ,male ,The third Jain Tīrthaṁkara. His symbol is the horse and he is associated also with the sala tree. ,Jain ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/84421 ,Ṛṣabhanātha ,male ,"The first of the Jain Tīrthaṁkara, probably mythical, identified by his matted locks and bull emblem. ",Jain ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/158684 ,Akiba Gongen (秋葉権現) ,male ,"Deity associated with Akiba Shrines, the head shrine of which is in Hamamatsu; represented as a winged figure with beak nose, riding a fox. ",Japanese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/137479 ,Wen Chang 文昌 ,male ,Deity. ,Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/137926 ,Mahārapratisarā ,female ,Goddess.  Emanation of the Buddha Ratnasambhava (q.v.). ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/152831 ,Kamalekāminī ,female ,"Female goddess, popular in Bengal; another name for Durga. Unlike Durga, she is most often depicted in benevolent form rising from the sea (sagar), surrounded by lotus flowers. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132103 ,Lrooaspo ,male ,Guardian of the health of the beasts. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132104 ,Manaobago ,male ,"God of wisdom.  Associated with Vasudeva (q.v.) and Krishna (q.v.), incarnations of Vishnu (q.v.). ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132105 ,Mozdooano ,male ,"Equated with Ahuramazda, the Zoroastrian supreme good spirit. ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132106 ,Orlagno ,male ,War god; personification of victory; equated with Verethragna. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132107 ,Pharro ,male ,"God of good fortune, fire and wealth; personification of the Iranian concept of the God-given Glory (Farnah / Khvarnah). ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/144549 ,Aparajita Sitatapatra ,female ,"Goddess, representing the Victorious White Parasol over the cranial bump of all the Buddhas. She is said to preserve from the ill effects of planetary misfortune and belongs to the 'family' of Vairocana.  (Zwalf 1985, 139). ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/144549 ,Aparajita Sitatapatra ,female ,"Goddess, representing the Victorious White Parasol over the cranial bump of all the Buddhas. She is said to preserve from the ill effects of planetary misfortune and belongs to the 'family' of Vairocana.  (Zwalf 1985, 139). ",Tibetan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/63033 ,Tanit ,female ,Deity of Phoenician origin worshipped at Carthage. ,Phoenician ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69204 ,Euterpe ,female ,One of the nine Muses (q.v.); particularly associated with music and lyric poetry. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69204 ,Euterpe ,female ,One of the nine Muses (q.v.); particularly associated with music and lyric poetry. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69305 ,Fides ,female ,Fides is the Roman personification of good faith and loyalty depicted as a woman wearing a long chiton and peplos. See also Graces and one of the Theological Virtues. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/92677 ,Honos ,male ,"The Roman personification of honour, worshipped jointly with Virtus (q.v.) in a temple in Rome. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/75120 ,Moneta ,female ,"Roman personification of the mint, depicted on coins and weights. The mint was originally near the temple of Juno Moneta in Rome, from which it derived its name. Moneta is sometimes depicted in triplicate on medallions, representing the striking of gold, silver and bronze. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/76227 ,Pax ,female ,"The personification of peace.  Also a Roman deity, probably recognised as a deity for the first time by the emperor Augustus. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/76227 ,Pax ,female ,"The personification of peace.  Also a Roman deity, probably recognised as a deity for the first time by the emperor Augustus. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/80685 ,Virtus ,female ,"The personification of courage or valour. (Note: although Virtus should properly be depicted as a Roma-like female figure, the concept of Virtus is often symbolised by Mars) ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/85908 ,Achelous ,male ,"River god; fought with Herakles/Hercules (q.v.) for Deianeira (q.v.); a shape-changer, he was finally slain in the form of a bull. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/85908 ,Achelous ,male ,"River god; fought with Herakles/Hercules (q.v.) for Deianeira (q.v.); a shape-changer, he was finally slain in the form of a bull. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/85985 ,Aequitas ,female ,Roman personification of fair-dealing. The Greek equivalent Dikaiosyne (justice or righteousness) is sometimes represented in the same manner. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/85985 ,Aequitas ,female ,Roman personification of fair-dealing. The Greek equivalent Dikaiosyne (justice or righteousness) is sometimes represented in the same manner. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/89110 ,Constantinopolis ,female ,Goddess and personification of the city of Constantinople. First used as an obverse coin type to celebrate the foundation of Constantinople in AD 330. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69649 ,Flora ,female ,"Roman goddess of flowering or blossoming plants, mainly cereals.  [Grk Chloris; married to Zephyr (q.v.).] ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69649 ,Flora ,female ,"Roman goddess of flowering or blossoming plants, mainly cereals.  [Grk Chloris; married to Zephyr (q.v.).] ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/76746 ,Pomona ,female ,"Goddess of gardens, orchards and ripening fruit; in Ovid's Metamorphoses, lover of Vertumnus (q.v.) Commonly associated with abundance and portrayed holding a tray of fruit or a cornucopia. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/95024 ,Men ,male ,"Phrygian god, somtimes called Lunus. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/95024 ,Men ,male ,"Phrygian god, somtimes called Lunus. ",Phrygian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62660 ,Nergal ,male ,"King of the underworld; benefactor of men, who hears prayers, restores the dead to life and protects agriculture and flocks; also a god of pestilence, hunger and devastation. ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/93252 ,Ister ,male ,River god and representation of the river Danube in the Roman period. Depicted on coins minted in Balkan cities. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/79869 ,Terpsichore ,female ,One of the nine Muses (q.v.); particularly associated with choral dance and song. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/79869 ,Terpsichore ,female ,One of the nine Muses (q.v.); particularly associated with choral dance and song. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/66651 ,Calliope ,female ,One of the nine Muses (q.v.); particularly associated with epic poetry. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/66651 ,Calliope ,female ,One of the nine Muses (q.v.); particularly associated with epic poetry. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/67387 ,Clio ,female ,One of the nine Muses (q.v.); particularly associated with history. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/67387 ,Clio ,female ,One of the nine Muses (q.v.); particularly associated with history. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62882 ,Shamash ,male ,"Sun-god; governor of the universe and god of justice and equity; judge of both gods and men and, at night, of the underworld. ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69125 ,Erato ,female ,One of the nine Muses (q.v.); particularly associated with lyric and love poetry. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69125 ,Erato ,female ,One of the nine Muses (q.v.); particularly associated with lyric and love poetry. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/74855 ,Melpomene ,female ,One of the nine Muses (q.v.); particularly associated with the art of tragedy. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/74855 ,Melpomene ,female ,One of the nine Muses (q.v.); particularly associated with the art of tragedy. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/76742 ,Polyhymnia ,female ,"One of the nine Muses (q.v.); particularly associated with story-telling, heroic hymns and mime. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/76742 ,Polyhymnia ,female ,"One of the nine Muses (q.v.); particularly associated with story-telling, heroic hymns and mime. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/79901 ,Thalia ,female ,One of the nine Muses (q.v.); particularly associated with comedy and pastoral poetry; often depicted holding a mask. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/79901 ,Thalia ,female ,One of the nine Muses (q.v.); particularly associated with comedy and pastoral poetry; often depicted holding a mask. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/80454 ,Urania ,female ,One of the nine Muses (q.v.); particularly associated with astronomy. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/80454 ,Urania ,female ,One of the nine Muses (q.v.); particularly associated with astronomy. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/94442 ,Lykos ,male ,River-god named after the river in Pontus. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/95015 ,Meles ,male ,"River-god, depicted on coins from Amastris. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/98028 ,Sagaris ,male ,"River god (sometimes referred to as Sangarios), depicted on coins from the city of Juliopolis. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/65456 ,Bellona ,female ,Goddess of war; sister of Mars (q.v.); often represented as a matron in armour. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/72120 ,Hymen ,male ,God of marriage. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/72120 ,Hymen ,male ,God of marriage. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62908 ,Sin ,male ,Moon-god. ,Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/69135 ,Eridanus ,male ,"River god. Son of Ocean and Thetys. The Heliades are said to have been transformed into poplar trees on his river bank; also appears in the legend of Hercules, as the hero asked the nymphs of this river to help him find the way to the Garden of the Hesperides. Sometimes identified with the Po river. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62369 ,Ishtar ,female ,"Goddess of war, fertility, sexual love and, later, of contradictory connotations and forces, e.g. fire and fire-quenching; also an astral deity, associated with the planet Venus; protector of prostitutes; patron of alehouses. ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62538 ,Marduk ,male ,"Chief god of the city of Babylon and national god of Babylonia; originally a storm-god, he was later identified as 'Lord of the Gods of Heaven and Earth'. ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62641 ,Nabu ,male ,God of vegetation; patron of the art of writing. ,Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62675 ,Ninurta ,male ,"City god of Girsu; the famers' god of spring thunder, rainstorms and floods; god of the plough and ploughing; later variant of Ningirsu (q.v.). ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62364 ,Inanna ,female ,"Sumerian fertility goddess associated with dates, wool, meat, grain, thunderstorms and rain; later identified with Ishtar (q.v.), goddess of war and sexual love. ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62427 ,Kubaba ,female ,Goddess of the ancient Syrian city of Carchemish. ,Syrian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62650 ,Nanna ,male ,Moon-god. ,Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/131184 ,Belit ,female ,"Name of deity mentioned of Prism of Ashurbanipal. ""Lady of the Gods,"" ""Lady of Childbirth"". ",Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62370 ,Ishtar-Kidmuri ,female ,Manifestation of Ishtar (q.v.). ,Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62872 ,Shadrafa ,male ,"Youthful god; perhaps associated with Adonis (q.v.); tutelary deity of Leptis Magna, where he was equated with Dionysos/Bacchus (q.v.). ",Palmyrene ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/62903 ,Shulpae ,male ,Consort. ,Mesopotamian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/84889 ,Almakah ,male ,A leading deity in the ancient South Arabian pantheon. ,South-Arabian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/131121 ,Sahar ,male ,Moon-god. ,Arabian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/171781 ,Khentimentiu ,male ,"Titles/epithets include: Lord of Abydos; Foremost of the Westerners.

An ancient god of the dead of the Abydos regions, many of whose attributes were assimilated by Osiris when his cult became centred at that site; thus, ""foremost of the westerners"" became one of the epithets frequently applied to Osiris from the Old Kingdom onwards. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/171898 ,Opet ,female ,Cosmic hippopotamus-goddess. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/183424 ,Harpokratis ,female ,Manifestation of Horus (q.v.); similar to representations of Harpocrates (q.v.) but female. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/170969 ,Ku ,male ,"The God of war, and one of the four gods in Hawaiian mythology along with Kanaloa, Kāne (twin brothers), and Lono. Husband of the goddess Hina. Ku means 'snatcher of the land'. ",Hawaiian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/185974 ,Shoulao 壽老 ,male ,"God of longevity associated with the Canopus star of the South Pole. Usually represented as an old man, bald, with a high forehead and long white beard, and carrying a staff and a peach. In China, he is one of the three gods known collectively as 'Fu-Lu-Shou san xing' (the three stellar deities of happiness, wealth and longevity), the others being Fu xing (God of Happiness, q.v.) and Lu xing (God of Wealth, q.v.). In Japan, one of the Seven Gods of Good Fortune (Shichifukujin), and depicted as an bald, old man with a high forehead. ",Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188317 ,Vajrayaksa ,male ,"One of the 'Kings of Light', 'Wisdom Kings'; represents the wrathful manifestation of Fukujoju, one of the five Buddhas of the Diamond Realm, and presides over the northern quarter. ",Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188317 ,Vajrayaksa ,male ,"One of the 'Kings of Light', 'Wisdom Kings'; represents the wrathful manifestation of Fukujoju, one of the five Buddhas of the Diamond Realm, and presides over the northern quarter. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188318 ,Trilokavijaya ,male ,"One of the 'Wisdom Kings', 'Kings of Light', who subjugates the three worlds; represents the wrathful manifestation of Ashuku and his reflex Kongosatta and presides over the eastern quarter; also regarded as the wrathful manifestation of Dainichi in the Diamond World Mandala. ",Buddhist ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188318 ,Trilokavijaya ,male ,"One of the 'Wisdom Kings', 'Kings of Light', who subjugates the three worlds; represents the wrathful manifestation of Ashuku and his reflex Kongosatta and presides over the eastern quarter; also regarded as the wrathful manifestation of Dainichi in the Diamond World Mandala. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/178641 ,Minakṣi ,female ,Goddess of the great temple at Madurai in southern Tamil Nadu. Often depicted carrying a green parrot. Paired at Madurai with Siva in his form as Sundaresvara. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/181157 ,Vaiṣṇavī ,female ,One of the mother goddesses; consort of the god Viṣṇu. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/181191 ,Mohini ,female ,Vishnu in female form. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/164277 ,Bagalamukhi ,female ,One of the goddesses Dasamahavidya who are supposed to kill the enemies of the gods (Hindu). ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/169078 ,Panjuli ,male ,Deity of the bhuta cult of south Kanara. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/176750 ,Jagaddhatri ,female ,"'Mother of the World'. Closely related to Durga and her myth and, just like Durga's mythology, concerns the defeat of armies and demons commanded by a mighty giant, known as Jarasura. Like Durga, she saves the world from cosmic disintegration. Her most obvious distinguishing features is that she rides on a lion which itself appears astride an elephant. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/176808 ,Ardhanarishvaramurti ,male ,Half male as Shiva and half female as Parvati. ,Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/178686 ,Toyokawa Dakini Shinten (豊川陀枳尼真天) ,female ,"The deity of the Toyokawa Dakini Shinten Jinja (Shinto shrine), in Hanno, Saitama Pref., a sub-shrine of Toyokawa Inari temple in Toyokawa, Aichi Pref.. ",Japanese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188433 ,Indraṇī ,female ,"One of the mother goddesses (mātṛkā), often depicted in a group of seven - the saptamātṛkā. Also known as the wife of Indra. ",Hindu ,
